iter	Logloss
434	0.0006806827765
435	0.0006806934628
436	0.0006806989719
437	0.0006806708954
438	0.0006806805861
439	0.0006806670456
440	0.0006806593462
441	0.0006806708954
442	0.0006806675766
443	0.0006806443455
444	0.0006806470668
445	0.0006806470668
446	0.0006806470668
447	0.0006806177292
448	0.0006806104943
449	0.0006806106271
450	0.0006806167335
451	0.0006806273535
452	0.0006806112244
453	0.0006806104943
454	0.0006806104943
455	0.0006805942989
456	0.0006805942989
457	0.0006805782362
458	0.0006805723288
459	0.0006805794973
460	0.0006805705367
461	0.0006805705367
462	0.0006805726607
463	0.000680556598
464	0.0006805750502
465	0.0006805643638
466	0.0006805514207
467	0.000680551819
468	0.000680551819
469	0.0006805499605
470	0.0006805386768
471	0.0006805308445
472	0.0006805429248
473	0.0006805411326
474	0.0006805411326
475	0.0006805277913
476	0.0006805277913
477	0.0006805348934
478	0.0006805205564
479	0.0006805341633
480	0.0006805137198
481	0.0006805115295
482	0.0006805049584
483	0.0006805036972
484	0.0006805036972
485	0.0006804898249
486	0.0006804999139
487	0.0006804943384
488	0.0006804829219
489	0.0006804940729
490	0.0006804859752
491	0.000680467523
492	0.0006804798023
493	0.0006804846477
494	0.0006804602881
495	0.0006804829883
496	0.0006804786739
497	0.000680473895
498	0.0006804716382
499	0.0006804676557
500	0.0006804640715
501	0.0006804507965
502	0.0006804509293
503	0.0006804207287
504	0.000680443097
505	0.0006804359286
506	0.0006804230518
507	0.0006804251095
508	0.0006804421678
509	0.0006804282291
510	0.0006804282291
511	0.0006804282291
512	0.0006804355303
513	0.0006804256405
514	0.0006804137594
515	0.0006804076529
516	0.0006804055289
517	0.0006803838243
518	0.0006803928513
519	0.0006803903954
520	0.0006803979622
521	0.0006803810366
522	0.000680375793
523	0.0006803727397
524	0.0006803645093
525	0.0006803730052
526	0.0006803734699
527	0.000680375793
528	0.0006803590002
529	0.0006803574735
530	0.000680372076
531	0.0006803377602
532	0.0006803398842
533	0.0006803338441
534	0.0006803284014
535	0.0006803252817
536	0.0006803339768
537	0.0006803168521
538	0.0006803130688
539	0.0006803137325
540	0.0006803177814
541	0.0006803115422
542	0.0006802982672
543	0.0006802953467
544	0.000680284594
545	0.0006802929572
546	0.0006802778901
547	0.0006802706553
548	0.0006802690623
549	0.0006802754343
550	0.000680265478
551	0.0006802537961
552	0.0006802602344
553	0.0006802486188
554	0.0006802526677
555	0.0006802340164
556	0.0006802578449
557	0.0006802492162
558	0.0006802189493
559	0.0006802446364
560	0.0006802446364
561	0.0006802222017
562	0.0006802249894
563	0.0006802263169
564	0.0006802263169
565	0.0006802292374
566	0.0006802172899
567	0.0006802138384
568	0.0006801995015
569	0.0006801876204
570	0.000680195519
571	0.000680195519
572	0.000680193395
573	0.000680180651
574	0.0006801803855
575	0.0006802040813
576	0.0006801766022
577	0.0006801746773
578	0.0006801746773
579	0.0006801655176
580	0.000680183306
581	0.0006801760048
582	0.0006801673097
583	0.0006801689691
584	0.0006801683053
585	0.0006801560924
586	0.0006801438794
587	0.0006801558269
588	0.0006801558269
589	0.0006801580836
590	0.0006801525081
591	0.0006801430829
592	0.0006801466671
593	0.0006801429501
594	0.0006801256927
595	0.000680119719
596	0.0006801162675
597	0.0006801121522
598	0.000680119719
599	0.0006800996738
600	0.0006800927708
601	0.0006800838766
602	0.0006800968197
603	0.0006800973506
604	0.0006800833456
605	0.0006800762435
606	0.0006800762435
607	0.0006800617074
608	0.0006800785666
609	0.000680069075
610	0.0006800940983
611	0.0006800652252
612	0.0006800676811
613	0.0006800565301
614	0.0006800605126
615	0.0006800394718
616	0.0006800498927
617	0.0006800518175
618	0.0006800586541
619	0.0006800586541
620	0.0006800316396
621	0.0006800316396
622	0.0006800352902
623	0.0006800308431
624	0.0006800368832
625	0.0006800201567
626	0.0006800201567
627	0.0006800233427
628	0.0006800153778
629	0.0006800090058
630	0.0006800049569
631	0.0006800155769
632	0.0006800056207
633	0.0006800044923
634	0.0006799958636
635	0.0006799979212
636	0.0006800007753
637	0.0006799770131
638	0.0006799711721
639	0.0006799711721
640	0.0006799710394
641	0.0006799536492
642	0.0006799577644
643	0.0006799577644
644	0.0006799417017
645	0.0006799422991
646	0.0006799482065
647	0.0006799611495
648	0.0006799507951
649	0.000679913957
650	0.0006799263028
651	0.0006799206609
652	0.0006799184705
653	0.0006799239133
654	0.0006799152182
655	0.0006799089126
656	0.0006799089126
657	0.0006799093108
658	0.0006799083816
659	0.0006799030716
660	0.0006799099082
661	0.0006798932481
662	0.0006798985581
663	0.000679874995
664	0.0006798819644
665	0.0006798863451
666	0.0006798863451
667	0.0006798863451
668	0.0006798863451
669	0.0006798863451
670	0.0006798872744
671	0.0006798725392
672	0.0006798725392
673	0.0006798692868
674	0.0006798587332
675	0.0006798539542
676	0.0006798609899
677	0.0006798584677
678	0.0006798584677
679	0.0006798508346
680	0.0006798508346
681	0.0006798577376
682	0.000679836564
683	0.0006798340418
684	0.0006798348383
685	0.0006798348383
686	0.0006798247493
687	0.0006798357675
688	0.0006798252803
689	0.0006798183109
690	0.0006798174481
691	0.0006798017172
692	0.0006798032439
693	0.0006797972038
694	0.0006797972038
695	0.0006797972038
696	0.0006797926903
697	0.0006797868493
698	0.0006797757647
699	0.0006798000579
700	0.0006798000579
701	0.0006797813402
702	0.0006797792826
703	0.0006797792826
704	0.0006797857209
705	0.0006797624897
706	0.0006797664722
707	0.0006797573789
708	0.0006797590382
709	0.0006797535955
710	0.000679754392
711	0.000679754392
712	0.00067974271
713	0.0006797437057
714	0.0006797437057
715	0.000679743772
716	0.0006797259836
717	0.0006797255853
718	0.0006797216028
719	0.0006797247225
720	0.0006797136379
721	0.0006797146335
722	0.0006796987699
723	0.0006796957167
724	0.0006796934599
725	0.0006796980398
726	0.0006796874862
727	0.0006796845657
728	0.0006796880172
729	0.0006796821762
730	0.0006796657816
731	0.0006796702951
732	0.0006796702951
733	0.0006796523075
734	0.0006796547634
735	0.000679666379
736	0.000679666379
737	0.000679666379
738	0.000679666379
739	0.0006796535687
740	0.0006796309349
741	0.0006796325942
742	0.0006796388998
743	0.0006796355811
744	0.0006796442098
745	0.0006796438779
746	0.0006796198503
747	0.0006796353156
748	0.0006796353156
749	0.0006796312004
750	0.0006796068408
751	0.0006796158014
752	0.0006796131464
753	0.0006796116198
754	0.0006796116198
755	0.0006796026592
756	0.0006796192529
757	0.0006796106242
758	0.0006795949597
759	0.0006796013317
760	0.0006796013317
761	0.0006796008007
762	0.0006795948933
763	0.0006795948933
764	0.0006795905126
765	0.0006795784324
766	0.0006795735206
767	0.0006795735206
768	0.0006795801581
769	0.0006795796271
770	0.000679571463
771	0.0006795734543
772	0.0006795678788
773	0.000679566684
774	0.0006795467716
775	0.0006795467716
776	0.0006795506213
777	0.000679540466
778	0.0006795361516
779	0.0006795410634
780	0.0006795257972
781	0.0006795257972
782	0.0006795257972
783	0.0006795312399
784	0.0006795138497
785	0.0006795081415
786	0.000679503097
787	0.0006794997782
788	0.0006795163719
789	0.000679488229
790	0.0006794944682
791	0.0006794883618
792	0.000679493539
793	0.0006794889591
794	0.0006794839146
795	0.0006794840474
796	0.0006794624756
797	0.0006794665908
798	0.000679458294
799	0.000679458294
800	0.0006794642677
801	0.0006794637367
802	0.0006794565019
803	0.0006794565019
804	0.0006794547761
805	0.0006794547761
806	0.000679466259
807	0.0006794525194
808	0.000679437054
809	0.0006794409701
810	0.000679446612
811	0.000679432806
812	0.0006794347973
813	0.0006794389125
814	0.0006794279607
815	0.0006794312131
816	0.0006794197302
817	0.0006794183363
818	0.000679403933
819	0.0006794056587
820	0.0006793931803
821	0.0006793854808
822	0.0006794047295
823	0.0006793992204
824	0.0006793994195
825	0.0006793994195
826	0.0006793973619
827	0.0006793961008
828	0.0006793961008
829	0.0006793939768
830	0.0006793814319
831	0.0006793675596
832	0.0006793886668
833	0.0006793886668
834	0.000679368157
835	0.000679368157
836	0.0006793621832
837	0.0006793478463
838	0.0006793516297
839	0.0006793516297
840	0.0006793566741
841	0.0006793408769
842	0.0006793439965
843	0.0006793443284
844	0.000679351696
845	0.0006793387529
846	0.0006793351687
847	0.0006793321818
848	0.0006793234867
849	0.0006793259426
850	0.0006793259426
851	0.0006793266727
852	0.0006793266727
853	0.0006793155218
854	0.0006793113401
855	0.0006793145925
856	0.0006793256107
857	0.0006793018485
858	0.000679314327
859	0.0006793128004
860	0.000679307955
861	0.0006793065612
862	0.0006792860513
863	0.00067928864
864	0.000679284392
865	0.0006792728428
866	0.0006792656743
867	0.0006792759624
868	0.0006792831308
869	0.0006792760951
870	0.0006792624219
871	0.0006792518019
872	0.0006792563154
873	0.0006792415802
874	0.0006792587049
875	0.0006792499434
876	0.0006792549879
877	0.0006792446335
878	0.0006792539923
879	0.0006792486159
880	0.0006792393235
881	0.000679241713
882	0.0006792435715
883	0.0006792445007
884	0.000679241182
885	0.0006792233271
886	0.0006792311594
887	0.0006792244555
888	0.0006792357392
889	0.0006792222651
890	0.000679222066
891	0.0006792231944
892	0.0006792267786
893	0.0006792352082
894	0.0006792070653
895	0.0006792008261
896	0.0006791945869
897	0.0006791923301
898	0.0006792052732
899	0.0006792006933
900	0.0006791917327
901	0.0006791977065
902	0.0006792019545
903	0.0006791966445
904	0.0006791834359
905	0.0006791733469
906	0.0006791740107
907	0.0006791779931
908	0.0006791787233
909	0.0006791651164
910	0.0006791556912
911	0.0006791774621
912	0.0006791645854
913	0.0006791624614
914	0.0006791698954
915	0.0006791490537
916	0.0006791616649
917	0.0006791566205
918	0.0006791562886
919	0.0006791408896
920	0.0006791305352
921	0.0006791280129
922	0.0006791355796
923	0.000679142549
924	0.000679135646
925	0.000679135646
926	0.000679135646
927	0.0006791208444
928	0.0006791256898
929	0.0006791256898
930	0.0006791294732
931	0.0006791268182
932	0.0006791268182
933	0.0006791380355
934	0.0006791168619
935	0.0006791121493
936	0.0006791180567
937	0.0006791086978
938	0.0006791050472
939	0.0006791087642
940	0.0006791093616
941	0.0006790952238
942	0.0006791116183
943	0.0006790960866
944	0.0006790903784
945	0.0006790903784
946	0.0006790903784
947	0.0006790938299
948	0.0006791016621
949	0.0006790809532
950	0.0006790790283
951	0.0006790898474
952	0.0006790730546
953	0.0006790757096
954	0.0006790650896
955	0.0006790769707
956	0.0006790771034
957	0.0006790727227
958	0.0006790719262
959	0.000679071528
960	0.0006790589167
961	0.0006790698022
962	0.0006790698022
963	0.0006790571246
964	0.0006790398672
965	0.0006790467038
966	0.0006790721917
967	0.0006790368139
968	0.0006790464383
969	0.0006790465046
970	0.0006790356856
971	0.000679027787
972	0.0006790461064
973	0.0006790520801
974	0.0006790320349
975	0.0006790418584
976	0.0006790330306
977	0.0006790449117
978	0.0006790277206
979	0.0006790040911
980	0.0006790165032
981	0.0006790271896
982	0.0006790131181
983	0.0006790273223
984	0.0006790388715
985	0.0006790299109
986	0.0006790224106
987	0.0006790119897
988	0.0006790096003
989	0.0006790084055
990	0.0006790064806
991	0.0006790056178
992	0.0006789981174
993	0.0006789969227
994	0.0006789982502
995	0.0006789825193
996	0.0006789677177
997	0.0006789767447
998	0.0006789869664
999	0.000678977143
